Chem_formula,Temp,Cp,H,G,S,L
I1Na1,1000,60.675,0.85205866,0.351815002,0.643793588,0.956181186
I1Na1,933,59.939,0.267587512,0.092240196,0.176070735,0.399146441
I1Na1,900,59.58,0.310499066,0.106917949,0.351751461,0.86781516
I1Na1,800,58.492,0.262181341,0.971914614,0.127145733,0.585490074
I1Na1,700,57.363,0.792031813,0.727779812,0.15993808,0.001557087
I1Na1,600,56.233,0.774601862,0.63228645,0.225520703,0.842556796
I1Na1,500,55.02,0.431250732,0.545697457,0.253556043,0.533755243
I1Na1,400,53.806,0.861811381,0.2239601,0.400127031,0.607946123
I1Na1,300,52.258,0.109980086,0.72670258,0.050529437,0.112821483
I2,600,96.816,0.514833019,0.399328769,0.786874244,0.007703078
I2,500,81.207,0.167106009,0.412670202,0.947851005,0.380541489
I2,450,73.402,0.389834422,0.989903961,0.886497446,0.799903203
I2,400,65.598,0.393881288,0.625823935,0.431028072,0.300633291
I2,386.75,63.545,0.419175504,0.646634294,0.361992777,0.826390885
I2,350,58.605,0.466576242,0.930093911,0.933137147,0.84662199
I2,300,54.506,0.993057388,0.268241663,0.084058776,0.295805644
I2,298,54.436,0.946116956,0.688092087,0.103070942,0.886791368
I2Mg1,1400,93.763,0.764537078,0.465300887,0.124491996,0.804390078
I2Mg1,1300,92.634,0.058546613,0.06394242,0.957848718,0.034210248
I2Mg1,1200,91.462,0.356625286,0.052441615,0.677708945,0.072940345
I2Mg1,1100,90.249,0.305568663,0.470037623,0.016443124,0.750950155
I2Mg1,1000,88.994,0.745679718,0.528251588,0.440571896,0.273340797
I2Mg1,907,87.864,0.615143139,0.952633823,0.83474319,0.026778966
I2Mg1,900,87.655,0.838365503,0.391978961,0.29981613,0.508061161
I2Mg1,800,86.274,0.088339326,0.66972672,0.31621561,0.607498987
I2Mg1,700,84.726,0.195805089,0.77783635,0.020698686,0.045063877
I2Mg1,600,83.011,0.504769126,0.009825237,0.795529807,0.299450589
I2Mg1,500,80.919,0.267249823,0.191869846,0.723118153,0.195995262
I2Mg1,400,78.408,0.598670041,0.983393797,0.748441868,0.541242905
I2Mg1,300,74.977,0.135179245,0.704836487,0.511068704,0.418436032
I2Mg1,298,74.81,0.272351022,0.754114261,0.122210457,0.998334226
I2Mo1,1400,96.445,0.498062469,0.449752798,0.346391848,0.874442469
I2Mo1,1300,95.199,0.802054713,0.097037583,0.006726252,0.675304316
I2Mo1,1200,93.952,0.320849274,0.011714993,0.524252654,0.322539119
I2Mo1,1100,92.705,0.181487953,0.7872278,0.268898096,0.532360136
I2Mo1,1000,91.458,0.493586313,0.42827153,0.531907638,0.416050668
I2Mo1,900,90.211,0.132491275,0.975529088,0.578165364,0.625251634
I2Mo1,800,88.964,0.544067052,0.883781488,0.514202316,0.958445773
I2Mo1,700,87.718,0.775771043,0.257977618,0.722872049,0.682502943
I2Mo1,600,86.471,0.910341741,0.222131078,0.519437997,0.111627359
I2Mo1,500,85.224,0.115470504,0.541836925,0.537077159,0.932830045
I2Mo1,400,83.977,0.303910931,0.335956325,0.711650269,0.994905472
I2Mo1,300,82.73,0.969585867,0.932535755,0.983457311,0.771639687
I2Mo1,298,82.705,0.49033111,0.409271196,0.37923007,0.301435088
I2Pb1,900,102.428,0.343187955,0.448244375,0.715579538,0.227416533
I2Pb1,800,95.102,0.437027731,0.182341429,0.699727072,0.508424685
I2Pb1,700,88.743,0.304751891,0.434733123,0.894829897,0.988878434
I2Pb1,683,87.78,0.836921101,0.857092495,0.202290762,0.412357496
I2Pb1,600,83.713,0.306125493,0.280284114,0.41258433,0.530804814
I2Pb1,500,80.391,0.460689529,0.39387529,0.274414855,0.038462963
I2Pb1,400,78.856,0.599003245,0.863255427,0.738809222,0.275989752
I2Pb1,300,77.613,0.963733541,0.623194397,0.22401102,0.582124664
I2Pb1,298,77.573,0.028422809,0.759971296,0.137258331,0.802204634
I2Sr1,1400,108.24,0.552597976,0.335433543,0.28653618,0.083517207
I2Sr1,1300,105.493,0.220450331,0.855923132,0.950824631,0.700951782
I2Sr1,1200,102.717,0.701773724,0.801703051,0.165946303,0.969238108
I2Sr1,1100,99.971,0.874918245,0.254950276,0.834473598,0.39607063
I2Sr1,1000,97.236,0.068311442,0.441376303,0.303682986,0.670523023
I2Sr1,900,94.492,0.099667363,0.214647706,0.905262086,0.53595019
I2Sr1,811,92.048,0.009864979,0.520970149,0.996980953,0.1156051
I2Sr1,800,91.755,0.610053717,0.433305058,0.667210038,0.246809221
I2Sr1,700,88.994,0.627179065,0.483484182,0.053286963,0.578098012
I2Sr1,600,86.274,0.433076465,0.908592383,0.041417184,0.548044772
I2Sr1,500,83.513,0.273416953,0.68092625,0.614047177,0.839469227
I2Sr1,400,80.751,0.138929276,0.630804104,0.736522048,0.722839732
I2Sr1,300,78.032,0.180077482,0.220764897,0.68530118,0.869291449
I2Sr1,298,77.948,0.692297925,0.46340549,0.290652281,0.358447182
I2Ti1,1900,97.889,0.826540729,0.788333287,0.165855725,0.600508021
I2Ti1,1800,97.161,0.17198544,0.231547952,0.763623571,0.048515851
I2Ti1,1700,96.433,0.872593,0.712857605,0.756966595,0.096690205
I2Ti1,1600,95.705,0.538766076,0.096012072,0.445356367,0.07294597
I2Ti1,1500,94.977,0.009404974,0.401069771,0.17101028,0.832790101
I2Ti1,1400,94.249,0.497537051,0.412383012,0.454260714,0.234018804
I2Ti1,1300,93.521,0.265617949,0.806591355,0.89014252,0.247557857
I2Ti1,1200,92.793,0.358200414,0.038516676,0.697240589,0.321174685
I2Ti1,1100,92.065,0.009351754,0.33772896,0.804073424,0.185105663
I2Ti1,1000,91.337,0.223118802,0.926550859,0.552447126,0.266991668
I2Ti1,900,90.609,0.820961804,0.80503502,0.648428191,0.613429272
I2Ti1,800,89.881,0.341867308,0.670214233,0.70908386,0.713050966
I2Ti1,700,89.153,0.7409257,0.449122391,0.770388522,0.647646455
I2Ti1,600,88.425,0.056708287,0.181511127,0.636094798,0.812111498
I2Ti1,500,87.697,0.514895892,0.658521465,0.336182845,0.15822256
I2Ti1,400,86.969,0.40642108,0.574687026,0.621886642,0.810894683
I2Ti1,300,86.241,0.805859322,0.007029374,0.493058052,0.491203216
I2Ti1,298,86.228,0.632882658,0.985489317,0.261937057,0.736550834
I2Zr1,1400,103.01,0.219003214,0.950177102,0.803428238,0.82074215
I2Zr1,1300,102.215,0.747605198,0.958396065,0.387810284,0.284537794
I2Zr1,1200,101.42,0.022488971,0.610791284,0.102305289,0.563544808
I2Zr1,1100,100.583,0.382100687,0.410421734,0.732295364,0.388768551
I2Zr1,1000,99.83,0.593518484,0.318370798,0.212435859,0.238573429
I2Zr1,900,99.621,0.309834887,0.514622957,0.576913742,0.69621344
I2Zr1,800,98.157,0.92890799,0.908548875,0.162970925,0.588269624
I2Zr1,700,97.445,0.961117159,0.522127673,0.383962967,0.480976516
I2Zr1,600,96.609,0.191030685,0.734017359,0.869945002,0.652938873
I2Zr1,500,95.855,0.070315587,0.182777841,0.869886316,0.528104392
I2Zr1,400,95.019,0.770387336,0.845911441,0.427852876,0.792715814
I2Zr1,300,94.349,0.094958188,0.083357719,0.746936756,0.783676732
I2Zr1,298,94.14,0.621899414,0.324730377,0.532187774,0.828235075
I3Mo1,298,108.889,0.788506218,0.188708242,0.882992021,0.259439657
I3Mo1,900,118.897,0.476940881,0.073920061,0.731855269,0.409961018
I3Mo1,800,117.231,0.82085612,0.914896215,0.066096441,0.959516129
I3Mo1,700,115.57,0.506399134,0.009770278,0.626198974,0.312411351
I3Mo1,600,113.909,0.952553391,0.346003265,0.379566413,0.089942478
I3Mo1,500,112.244,0.683263735,0.667707974,0.699460563,0.701480693
I3Mo1,400,110.583,0.56406987,0.424085506,0.374712839,0.050224883
I3Mo1,300,108.918,0.853635524,0.323939066,0.257744991,0.037426063
I3Ti1,298,116.771,0.121864383,0.624275399,0.136783776,0.060424184
I3Ti1,1400,124.792,0.248138359,0.693654779,0.828465272,0.748024692
I3Ti1,1300,124.064,0.515546863,0.965516034,0.526175641,0.521950732
I3Ti1,1200,123.336,0.926355711,0.766299248,0.6359846,0.646730604
I3Ti1,1100,122.608,0.866146228,0.655957735,0.482764695,0.132081114
I3Ti1,1000,121.88,0.140141163,0.092520008,0.571690683,0.844437867
I3Ti1,900,121.152,0.522831014,0.491838476,0.703715588,0.918339236
I3Ti1,800,120.424,0.178274317,0.539515584,0.161543391,0.187268392
I3Ti1,700,119.696,0.272969257,0.311418353,0.249904197,0.314257593
I3Ti1,600,118.968,0.64338957,0.339551377,0.713530964,0.50324428
,,108.787,0.228461334,0.356337996,0.694564061,0.861461936
I3Ti1,500,118.24,0.221595792,0.675420456,0.391366114,0.38269284
I3Ti1,400,117.512,0.66489198,0.578756011,0.163288187,0.789732615
I3Ti1,300,116.784,0.549835878,0.553035534,0.924277971,0.459639308
I3Zr1,298,103.818,0.447825991,0.093082965,0.744259178,0.55129348
I3Zr1,1900,107.947,0.762233917,0.139648905,0.918881979,0.614540995
I3Zr1,1800,107.905,0.693578727,0.472532497,0.119147701,0.67603259
I3Zr1,1700,107.864,0.374592094,0.687836015,0.845355085,0.713292545
I3Zr1,1600,107.822,0.07022741,0.610485316,0.296632277,0.083368733
I3Zr1,1500,107.78,0.822626651,0.897404987,0.499108803,0.424860528
I3Zr1,1400,107.738,0.349864435,0.287107777,0.458874384,0.328598771
I3Zr1,1300,107.696,0.567250509,0.237187296,0.201857115,0.026298109
I3Zr1,1200,107.612,0.218164294,0.362561808,0.844417988,0.928063186
I3Zr1,1100,107.529,0.179680599,0.655198626,0.060484885,0.184249994
I3Zr1,1000,107.445,0.640456045,0.720965704,0.21981769,0.20531073
I3Zr1,900,107.32,0.136081301,0.260373564,0.345522647,0.149657166
I3Zr1,800,107.11,0.690642788,0.43956946,0.901733946,0.50837552
I3Zr1,700,106.901,0.916044137,0.361748071,0.645304597,0.709093788
I3Zr1,600,106.692,0.479036438,0.289476254,0.192282118,0.632727152
I3Zr1,500,106.274,0.780754278,0.540171449,0.164620516,0.970712505
I3Zr1,400,105.855,0.346805161,0.891533269,0.088405348,0.144383855
I3Zr1,300,103.897,0.640149812,0.918345443,0.608775048,0.271150872
I4Mo1,500,137.193,0.949970674,0.925074664,0.746405242,0.336636012
I4Mo1,400,137.193,0.077964845,0.067923117,0.686760468,0.833015238
I4Mo1,300,137.193,0.049272258,0.994478497,0.354555824,0.658079345
I4Mo1,298,137.193,0.287068156,0.118597705,0.901698067,0.178047824
I4Si1,298,108.035,0.46105202,0.630249153,0.972746377,0.490285599
I4Si1,400,116.943,0.256018438,0.095033315,0.277211468,0.373522953
I4Si1,393.65,116.388,0.799203814,0.984797987,0.867306318,0.962925614
I4Si1,300,108.198,0.073673569,0.658094745,0.661314136,0.961912443
I4Ti1,379,148.114,0.229063989,0.134683187,0.001597442,0.492066413
I4Ti1,300,125.947,0.882017576,0.484144225,0.884839025,0.869151607
I4Ti1,298,125.629,0.662488692,0.441274151,0.983933807,0.385685345
I4Zr1,900,138.365,0.258316471,0.060035317,0.124384781,0.170996557
I4Zr1,800,137.152,0.538881856,0.23146451,0.982735507,0.888047692
I4Zr1,700,135.938,0.948969955,0.676290432,0.335303589,0.706313607
I4Zr1,600,134.599,0.650386929,0.97390014,0.163247827,0.22700095
I4Zr1,500,133.009,0.493702953,0.598181508,0.024285733,0.045347766
I4Zr1,400,131.001,0.961281995,0.408121763,0.033610589,0.594112103
I4Zr1,300,127.88,0.323290674,0.067492138,0.179026079,0.33448808
I4Zr1,298,127.8,0.766909276,0.089607632,0.322282246,0.294046837
K1,298,29.497,0.451779713,0.256178371,0.07493773,0.659100798
K1,350,38.484,0.578349752,0.709242954,0.957164587,0.009332673
K1,336.35,34.567,0.093525131,0.169781667,0.13867719,0.778884651
K1,300,29.573,0.365002276,0.475032202,0.003102003,0.602408244
K1O2,1400,96.148,0.344177607,0.49332266,0.40008594,0.327242441
K1O2,1300,95.981,0.457264344,0.196973848,0.191872804,0.745175853
K1O2,1200,95.73,0.012050413,0.931813519,0.044389891,0.996813875
K1O2,1100,95.395,0.952745351,0.872975666,0.564152574,0.654921453
K1O2,1000,94.893,0.531222317,0.254129469,0.324217739,0.46627211
K1O2,900,94.224,0.465341441,0.000676401,0.042316177,0.733325253
K1O2,800,93.22,0.477445754,0.844818326,0.213901019,0.362231756
K1O2,700,91.922,0.809784346,0.676702573,0.91835947,0.574781325
K1O2,600,90.165,0.92036622,0.809551808,0.990966184,0.879512609
K1O2,500,87.655,0.527289059,0.695698472,0.202726269,0.924261653
K1O2,400,83.889,0.912203835,0.840794346,0.85974736,0.224880726
K1O2,300,77.613,0.364348945,0.773937317,0.636110515,0.140448764
K1O2,298,77.53,0.912874248,0.030473141,0.767644742,0.296194898
K2O1,1900,150.083,0.564978603,0.545696005,0.069514938,0.333739706
K2O1,1800,145.993,0.944387001,0.81321337,0.873273553,0.646857606
K2O1,1700,141.91,0.631661403,0.116809866,0.060324159,0.908662427
K2O1,1600,137.833,0.647778356,0.201130812,0.671005797,0.222882277
K2O1,1500,133.762,0.577001919,0.756271515,0.206973675,0.745013357
K2O1,1400,129.699,0.829384591,0.371443487,0.189684481,0.835715877
K2O1,1300,125.642,0.637264973,0.102889872,0.866753914,0.616900815
K2O1,1200,121.592,0.292910583,0.640247253,0.616406289,0.570485454
K2O1,1100,117.549,0.591837511,0.544657153,0.571833197,0.969564603
K2O1,1000,113.512,0.852626487,0.070761138,0.412015907,0.946126325
K2O1,900,109.455,0.758803306,0.789013465,0.067970807,0.190247239
K2O1,800,105.395,0.035016866,0.575551579,0.443744558,0.729272378
K2O1,700,101.384,0.21277619,0.109750533,0.072108962,0.074361678
K2O1,600,97.404,0.669218951,0.273080737,0.004680003,0.927041368
K2O1,500,94.266,0.646209924,0.780200025,0.990351511,0.631922453
K2O1,400,91.546,0.438464763,0.424280495,0.769767457,0.795370536
K2O1,300,83.889,0.151044221,0.85675593,0.473952186,0.302232315
K2O1,298,83.68,0.498273062,0.617662024,0.895674834,0.545299176
K2O2,1900,200.782,0.510015594,0.825214289,0.355261184,0.767708148
K2O2,1800,194.857,0.789868154,0.546928865,0.823501568,0.293148699
K2O2,1700,188.916,0.044363327,0.577829327,0.698485937,0.995903851
K2O2,1600,182.958,0.946915224,0.07868273,0.823829919,0.81269972
K2O2,1500,176.983,0.633262159,0.283932031,0.621612754,0.334665217
K2O2,1400,170.992,0.76537725,0.614888552,0.194924609,0.307275062
K2O2,1300,164.983,0.280477004,0.782722918,0.462348101,0.547508731
K2O2,1200,158.959,0.360931228,0.911982871,0.673687304,0.975958151
K2O2,1100,152.917,0.940929247,0.621207264,0.548018631,0.681489056
K2O2,1000,146.858,0.238078042,0.970990375,0.865198382,0.962120878
K2O2,900,140.798,0.419055956,0.092084498,0.187739943,0.11778754
K2O2,800,134.725,0.514901809,0.250942971,0.052274008,0.438789564
K2O2,700,127.952,0.868076415,0.225321614,0.566722452,0.386724293
K2O2,600,120.708,0.799734715,0.718860641,0.916036996,0.981146517
K2O2,500,115.478,0.873715917,0.330994929,0.846253839,0.387714242
K2O2,400,107.11,0.302202771,0.910220551,0.643312902,0.263072476
K2O2,300,100.374,0.162512826,0.801813756,0.66353432,0.30251271
K2O2,298,100.165,0.682343907,0.53309578,0.109944055,0.842728971
K2O3Si1,298,118.407,0.924862654,0.388380703,0.389768513,0.724527362
K2O3Si1,2100,204.179,0.110165355,0.234023278,0.240394586,0.43407647
K2O3Si1,2000,202.087,0.933552362,0.7951369,0.180741362,0.725360935
K2O3Si1,1900,199.995,0.225406987,0.456195761,0.653635218,0.402367554
K2O3Si1,1800,197.903,0.648439254,0.892138809,0.223419509,0.215539469
K2O3Si1,1700,195.811,0.674914159,0.537388824,0.368495994,0.621233805
K2O3Si1,1600,193.719,0.23550531,0.957712996,0.175453503,0.693848363
K2O3Si1,1500,191.627,0.951514625,0.18089873,0.256955787,0.816808609
K2O3Si1,1400,189.535,0.978162589,0.172004266,0.279000943,0.275869195
K2O3Si1,1300,187.443,0.262687001,0.340051929,0.722519244,0.534794839
K2O3Si1,1249,186.376,0.976914076,0.495971505,0.112913519,0.411168478
K2O3Si1,1200,185.351,0.955349719,0.978707325,0.480318318,0.541423689
K2O3Si1,1100,182.004,0.57989009,0.87757795,0.933133953,0.308345781
K2O3Si1,1000,179.075,0.681020248,0.381461463,0.640561578,0.36111323
K2O3Si1,900,175.31,0.220553475,0.620632556,0.682085288,0.996349946
K2O3Si1,800,170.707,0.462730769,0.944964279,0.93301895,0.922476826
K2O3Si1,700,164.85,0.078619868,0.359572062,0.249493667,0.226813913
K2O3Si1,600,157.737,0.250232073,0.59204754,0.685589011,0.060538419
K2O3Si1,500,148.114,0.627199087,0.477231436,0.291771475,0.079920997
K2O3Si1,400,135.562,0.839171644,0.230451192,0.290657607,0.301109601
K2O3Si1,300,118.758,0.89973583,0.158148982,0.972295036,0.315876245
K2O4S1,1100,239.365,0.171350815,0.146483013,0.136791996,0.547744423
K2O4S1,1000,226.116,0.763662699,0.022132303,0.558931279,0.417470911
K2O4S1,900,212.865,0.915260785,0.19289761,0.919299271,0.552302549
K2O4S1,857,207.169,0.340274252,0.771251203,0.152974414,0.709952302
K2O4S1,800,199.619,0.641512588,0.987185534,0.98441245,0.174046682
K2O4S1,700,186.368,0.763688973,0.505090812,0.862923703,0.273361845
K2O4S1,600,172.527,0.942143067,0.624307012,0.63150682,0.924030688
K2O4S1,500,160.733,0.808761659,0.751973778,0.103268353,0.991462751
K2O4S1,400,147.649,0.236572273,0.771025005,0.73294498,0.619999295
K2O4S1,300,131.666,0.462207226,0.998749498,0.024146511,0.325894667
K2O4S1,298,131.319,0.022327575,0.033962694,0.28733119,0.825581182
K2S1,1900,142.34,0.659181574,0.321298097,0.74345923,0.474002225
K2S1,1800,142.34,0.832933575,0.657663512,0.063286579,0.683888284
K2S1,1700,142.34,0.397014224,0.15461108,0.4210686,0.048867087
K2S1,1600,142.34,0.920078321,0.252133809,0.296738744,0.367189611
K2S1,1500,142.34,0.821913599,0.664344117,0.194798918,0.558099763
K2S1,1400,142.34,0.985806368,0.168554911,0.385418288,0.537352995
K2S1,1300,142.34,0.244697386,0.643698452,0.606820342,0.147200651
K2S1,1221,142.34,0.110348336,0.18497942,0.02412261,0.029867637
K2S1,1200,142.34,0.346180625,0.436847152,0.868353147,0.14917261
K2S1,1100,142.34,0.926666368,0.77721015,0.187756501,0.8282309
K2S1,1050,194.982,0.352741275,0.917981352,0.771590511,0.935604379
K2S1,1050,194.985,0.529617267,0.005022569,0.851082187,6.34E-05
K2S1,1000,156.063,0.787880326,0.512956284,0.471648175,0.023745023
K2S1,900,103.554,0.559322968,0.731191412,0.87416162,0.036572267
K2S1,800,87.738,0.762860102,0.136290271,0.185233078,0.076363958
K2S1,700,85.144,0.400403667,0.120066291,0.033358301,0.369922534
K2S1,600,82.508,0.473998114,0.736211498,0.815826585,0.331885654
K2S1,500,79.914,0.783169035,0.989977378,0.813633842,0.423711483
K2S1,400,77.32,0.554420559,0.695753999,0.149678065,0.12194432
K2S1,300,74.726,0.759281291,0.431361357,0.956733681,0.931344026
K2S1,298,74.684,0.880090211,0.577003901,0.716297566,0.3668989
Li2O2,1900,163.628,0.488404575,0.576246754,0.865204935,0.274317871
Li2O2,1800,159.005,0.435840244,0.678537387,0.9652893,0.517997629
Li2O2,1700,154.318,0.039437265,0.447742697,0.594074787,0.752188477
Li2O2,1600,149.57,0.15426579,0.11898502,0.924177677,0.555733913
Li2O2,1500,144.766,0.212289681,0.192664004,0.489932418,0.251775531
Li2O2,1400,139.905,0.523820147,0.259335899,0.172765547,0.06654484
Li2O2,1300,134.98,0.086904742,0.718842248,0.94893416,0.498489934
Li2O2,1200,129.997,0.895662685,0.612728205,0.694620997,0.022281547
Li2O2,1100,124.892,0.498323891,0.927090069,0.053182121,0.093768594
Li2O2,1000,119.704,0.488138645,0.138669923,0.753037596,0.110290313
Li2O2,900,114.432,0.697313448,0.932898873,0.968863032,0.351922844
Li2O2,800,109.077,0.174981161,0.263800258,0.396007285,0.260159054
Li2O2,700,103.428,0.030679343,0.619395172,0.036461633,0.704576934
Li2O2,600,97.445,0.691994165,0.57237843,0.324554484,0.697069068
Li2O2,500,90.793,0.827720291,0.57647666,0.185626977,0.350945749
Li2O2,400,82.676,0.317352939,0.825037336,0.646189859,0.048808619
Li2O2,300,70.919,0.197498967,0.678366309,0.387063626,0.607752182
Li2O2,298,70.626,0.422962861,0.317462772,0.371915803,0.378585171
Li2O3Si1,2400,186.461,0.598182107,0.277364371,0.913846253,0.054880958
Li2O3Si1,2300,184.565,0.002775793,0.317622827,0.718825232,0.966288319
Li2O3Si1,2200,182.59,0.397011392,0.528784138,0.204886431,0.998911536
Li2O3Si1,2100,180.537,0.947606335,0.887977487,0.719719796,0.172532524
Li2O3Si1,2000,178.406,0.524624398,0.546509551,0.177738868,0.933703779
Li2O3Si1,1900,176.188,0.195748641,0.887211413,0.246371372,0.665911269
Li2O3Si1,1800,173.887,0.322479942,0.806067269,0.472943949,0.781206886
Li2O3Si1,1700,171.502,0.939800669,0.731344559,0.066731527,0.581132433
Li2O3Si1,1600,169.034,0.254559616,0.893027513,0.908972281,0.285858554
Li2O3Si1,1500,166.523,0.988034688,0.901913744,0.689073474,0.72860619
Li2O3Si1,1474,165.856,0.910303475,0.180575076,0.647913352,0.81461893
Li2O3Si1,1400,163.942,0.294420066,0.547827618,0.206041782,0.590704708
Li2O3Si1,1300,161.293,0.100332311,0.683598361,0.116734539,0.108911492
Li2O3Si1,1200,158.574,0.032287484,0.501820627,0.55233825,0.814750563
Li2O3Si1,1100,155.576,0.783068686,0.999118665,0.491736967,0.814896889
Li2O3Si1,1000,152.302,0.252830156,0.293614505,0.637037762,0.154803886
Li2O3Si1,900,148.565,0.242037522,0.944814065,0.609114499,0.054563999
Li2O3Si1,800,144.432,0.330454625,0.702032307,0.974125957,0.342528408
Li2O3Si1,700,139.649,0.467416572,0.771657247,0.40891458,0.707442747
Li2O3Si1,600,134.306,0.375895831,0.110079276,0.361850192,0.834466565
Li2O3Si1,500,127.809,0.269231685,0.140941796,0.490483816,0.040360245
Li2O3Si1,400,118.826,0.84228653,0.447073539,0.773287204,0.690432253
Li2O3Si1,300,101.01,0.482677396,0.339573733,0.474846956,0.677586703
Li2O3Si1,298,100.567,0.685176633,0.85274383,0.255095159,0.201603352
Li2O3Ti1,2900,223.426,0.977182077,0.755908397,0.297698641,0.904547158
Li2O3Ti1,2800,220.078,0.666512725,0.581813947,0.058578856,0.900698142
Li2O3Ti1,2700,216.731,0.976412898,0.846991969,0.366220635,0.627284598
Li2O3Ti1,2600,213.384,0.544684417,0.589070694,0.338156785,0.567655026
Li2O3Ti1,2500,210.037,0.711276708,0.243025168,0.995758522,0.193111424
Li2O3Ti1,2400,206.69,0.792671349,0.721874071,0.377687422,0.14735151
Li2O3Ti1,2300,203.342,0.278135415,0.792293098,0.975117868,0.333909785
Li2O3Ti1,2200,199.995,0.817683387,0.835427749,0.956430839,0.581752334
